"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Belarus","BLR","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.78260869565217","-3.58375634517766","-1.82656100713764","-2.65265273510539","-1.83560172853278","-1.0693236649129","-0.944384549982127","-1.90498945164412","0.0690840613983227","-0.826928004099411","1.13151964741395","-1.05605448409399","-0.135392204321509","0.224817150295618","1.46858342059117","0.431508710414109","2.37262158951174","0.212768009019553","-1.44792292028729","1.66977493531221","0.0855708016209148","-0.829264256059258","0.422890999136627","2.25366355247553","1.53978458861789","2.30886827823074","4.13508892467853","2.44059691392029","-1.30715914478817","-0.311627266391149","-1.63563862259408","1.32914608987975","",
"Belize","BLZ","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.463949556794298","-4.17635236978731","-5.55181328545781","-5.85229461380089","-4.9663990677198","-2.6465417251694","-1.4955044955045","-0.735459125257614","-0.787143625605164","-2.55546113471632","-4.19365176925103","-7.84149045020464","-5.17165468203913","-3.99125219650088","-7.22111575115109","-2.44645581206143","-3.1298431951733","0.657401441040361","-0.214273391224337","-1.09952620669233","-0.613963596265109","-1.35396754330752","-0.951475776964148","-1.21217960205124","-1.85350482368863","-3.75349222121477","-3.39666907445541","-1.16336011053258","","","","","","","",
"Bermuda","BMU","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0420512116868008","0.746552810780225","-0.678358234635277","-1.44400003266765","-1.65445671909649","-0.430689146068501","-2.60743092374918","-2.64606407597069","-3.5721080726679","-2.7882673099213","-2.58334210076538","-3.08496813651987","-2.85697043024072","-3.21018022386612","-3.99761270942046","-6.61152334405049","-8.71141046062707","-7.5654306950567","-5.3889264141617","-3.6902011920666","12.1637589143791","1.24212165104943","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.48178858448736","-2.71694051997058","-1.84338569342922","-2.84975353765944","-5.37112635331473","-8.03019066681399","-7.06027781094991","-7.71630155733871","-6.78706251270613","-5.3069043382862","-12.4363388244528","-4.53656203171234","-4.46637752027106","-6.86868984803513","",
"Barbados","BRB","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.40116840629382","-1.76803599941936","-2.3931139307501","-1.77509789028749","-7.60533519622162","-4.30585292859251","-5.89304587775579","-6.81725044274543","-3.74343546547388","-8.09545693793179","-9.76406931722134","-7.24125076801023","-7.77316246215352","-4.42021033017515","","","","","","","","",
"Brunei Darussalam","BRN","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","2.01884408267734","-6.34259352565729","2.40936903244311","","3.96612324562058","1.90387963022773","-6.07715689989112","-0.0530661560946105","-2.3384326905438","7.01962467632739","2.84944883535826","-0.0530798325458675","3.15048654785962","0.200928882496414","2.40665849474349","-2.12010871289299","-2.29256120683242","-8.67072304011218","-3.50764506874795","-9.3849039286008","1.9287890337322","-0.939256038290644","1.25911460115203","2.3452260514142","-1.32359239663451","0.475434102126291","1.80979039290256","-1.43905802803783","-1.58387099377112","-4.70025601420684","4.08713013518345","-0.825435497564207","-1.15428618957057","-3.94365116799607","-1.62107597908262","1.45528910168817","-2.51661518400978","","","","",
"Botswana","BWA","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0847022623664","16.908070131418","15.8255124086924","13.9380703262451","3.56199604708516","4.99382348904241","9.76177326573544","","","","","","","","","","12.7764078718965","5.39970787984407","-6.6784381838491","-12.3025848942274","-7.63137908193609","-0.413722615726679","1.1950056439595","5.6742958115929","3.78028216781447","-3.34179121918101","0.349328700578064","-1.13829573413828","-5.3317828493614","-4.21663394733245","-9.61574598362903","-0.0911836669450466","0.0409869312340247","0.0390341092345532","-4.23790710790865",
"Central African Republic","CAF","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.472933727693951","","","","-0.967719284795077","-5.90551409836743","-8.37073231359101","-5.97026376060043","0.572177318910298","","2.30876583905276","-1.08533575189928","0.663017874354147","1.57732818465467","0.349670150051181","3.52889130690469","-0.0799961340009691","-4.0383210034675","","","",
