"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Switzerland","CHE","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","0.297044815542169","0.264641599389245","0.304478415483981","0.194688844530998","0.19338187514412","0.158719479908008","0.195212659421758","0.174198916204441","0.147051534682647","0.140154330419331","0.137430535767806","0.142543095660854","0.205297973152601","","","","","","1.12546039093246","1.10824609460163","1.08418931851035","0.986841985193241","0.99668240849017","1.01957424470357","0.924325666328362","0.85274229273144","0.82692850679808","0.796338257277757","0.610364675546385","0.669332153983745","0.725738855449327","0.703759310219558","0.728512974629284","0.70136256151851","0.67696081950229","0.646068018256206","0.954807566605458","0.948790691846612","0.903022579958747","0.966090586728501","0.814988232799029","0.930244938201675","0.909187319993983","0.904189627574546","0.918022858327286","","","","","","","","",
"Channel Islands","CHI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","7.96121149474911","5.66839605447711","7.01817848757354","4.35338290360609","1.97997814873057","2.56364600988881","2.9615828761769","1.75454698382857","1.62061858571363","1.41250291551793","1.57690054661395","1.71515202534453","2.01715009669089","2.32272840467996","2.33805711620516","1.7847520933974","1.96131775976448","1.78422641794525","1.68806874178564","1.90942484242607","2.17945127651624","2.57311058169812","2.63064426357741","2.43781112540312","2.70208598240367","2.69221465701729","2.79537560039164","2.67933479725055","2.12438556070549","2.13160129459177","2.09180608810855","1.89340337496637","1.70654067042071","1.72781597152176","1.66222235734048","1.97012451230064","2.12195918279301","2.52194549847521","2.09218292497855","2.12584224548246","2.03208665853731","1.95130417762278","1.99149616122303","2.2797043621207","2.09238047972092","","","","","","","","",
"China","CHN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0604644598187988","0.051083979164446","0.0344691866254147","","","","","","","","","",
"Cote d'Ivoire","CIV","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75026648598399","2.10114183604222","1.84871522159199","1.80955622668345","1.81104288130431","1.97580132647429","1.88601243537291","1.98176765840479","1.62983615986891","3.30326832246936","4.39037548841638","4.07934918137466","2.17818992336994","2.59583601417046","","","","","","","","",
"Cameroon","CMR","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.693841097943139","0.634666666666666","0.751450094161961","0.408618127786033","0.193331731467879","0.0882897963734588","0.152257980674561","0.1610000020125","0.0112613741004552","1.06900579645624","0.213283418475337","1.02174013470466","1.80890575599239","4.92578286862708","3.41324857532134","7.57939429265802","4.40450767818775","5.52007298106627","6.85299596781877","9.19264643953041","9.96059876186131","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0278279548894","9.09306855432562","5.19718476227975","9.17843472595488","6.46048549041731","8.33258441247099","8.56614818666802","8.35620901887415","8.85902828986329","8.3193316190552","12.9095446039473","16.3915766138417","18.1751450810251","23.4985070772479","13.9479924667542","8.88704819930816","","","","","","","","",
"Colombia","COL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25381721824602","1.99660391350975","1.68350196772106","","","0.661570512768731","","","","","3.79645727451663","4.37875886708641","1.51582637944344","1.09551147534098","-2.10661628159944","1.9362560618855","1.73296159537975","1.42152923105983","-0.49292704913242","","","","","","","","",
"Comoros","COM","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11211445828951","8.64247579175965","4.7207182372602","7.70377090393125","8.90135525049137","13.9452814905361","9.02989000521054","12.6312444031834","","","","","","","","","","","","",
"Costa Rica","CRI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","2.65685268581386","3.25370584421337","2.85636077536127","3.72419663758246","3.15221401543092","2.6495418387413","3.58543151966612","3.45364739556537","2.90704289896062","1.77426617932792","2.60605966871336","2.79735894961625","2.28880586985233","2.15752092734467","1.64128358920253","1.29237828484246","1.61066627347","1.35986010463081","1.00108952818335","1.00267564751802","1.18392934092432","1.26159241105014","1.16401903954758","1.12914669799795","1.38404341434582","1.1959242129181","1.61922036667757","1.6230641871343","1.38939525309011","1.83927583662832","0.936742975017912","1.12832448046114","1.003923742914","0.946327149230901","1.30966453338677","3.5616480784585","1.99219385325862","1.45997206477129","1.32409346927456","1.36112221122001","1.44050447088777","2.03998247441095","","","","","","","","","","",
"Caribbean small states","CSS","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88667197623023","1.65593665809961","1.87779869976831","2.15207550906647","2.28026458782194","2.92475648022505","4.42675250195721","3.852056475737","4.37658960624957","2.86141355679527","3.34385524203437","2.40227491014669","","3.1081598518105","","","","","","","","","","",
"Cuba","CUB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","2.66926052066167","4.16292318609379","4.17395397385306","4.30009886603281","4.94601455163885","4.50348538263935","4.15981724778035","3.29690704782635","3.62452706235444","3.72065179594421","3.18040732203213","3.94403155078024","3.4293900530776","3.31930449343661","3.13748930832766","3.21242712642475","2.82125096613855","2.76773341717789","2.80086727507657","2.81452871241182","4.06078677418158","4.80857437612601","4.71371665272376","2.47688161046754","2.72207128148005","2.79283102268017","2.69688084139879","3.03021679310953","3.36076439523523","3.15881978640836","2.704032509919","2.64562615746144","2.30990377095074","2.51873532973444","3.37287704591445","3.53216953982161","3.01892303256987","2.09895969156167","0.685130983629693","1.48317211677604","1.62950014971451","1.99065774066605","","","","","","","","",
"Czechia","CZE","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15801593121539","1.53175099608098","2.74503900556796","1.77593075135992","1.54881173190585","1.79036776517324","2.02582395166003","2.54323457098804","2.24026016621559","2.4346026165609","5.51394767112912","2.62949688400425","3.10385334559021","2.91358803847431","2.74275798890689","3.04748110494348","2.8828502308323","2.4074176930447","2.09395766667359","2.07025276406825","1.71090937394984","1.51903007566713","2.56100148479743","1.80861981032535","","","","","","","","",
"Germany","DEU","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","0.719164681322962","0.638211138206966","0.670090700929781","0.703257317053322","0.559572374972847","0.565177584799423","0.547299190668017","0.523668404603247","0.513924280381237","0.442262454171437","0.423508542194305","0.42126034213753","0.397359021958516","0.400568898479128","0.375383097258877","0.367223089211282","0.34132635846447","0.329180332581432","0.326488388310356","0.829034750975427","0.821280901110598","0.768889344122367","0.662832830981165","0.637293334773071","0.606786999636325","0.519280657344844","0.582676082157241","0.629297089705768","-1.79406376077133","0.586381437855552","0.559767926925415","0.617854211216279","0.552359779947973","0.625221430949555","0.63651290266948","0.528878285540028","0.581297276267879","0.729681899838008","0.529175116015485","0.702074936976301","0.727771311774916","0.652182653340696","0.588465608207549","0.624469421150075","0.644347364641151","","","","","","","","",
"Djibouti","DJI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
